reg;naimko;regko;golofic;filial;dopof;vsego
Ямало-Ненецкий автономный округ;ПАО «БАНК УРАЛСИБ»;2275;;;1;1
Ямало-Ненецкий автономный округ;АО КБ «Пойдём!»;2534;;;1;1
Ямало-Ненецкий автономный округ;АО КБ «АГРОПРОМКРЕДИТ»;2880;;;1;1
Ямало-Ненецкий автономный округ;ПАО «Промсвязьбанк»;3251;;;2;2
Ямало-Ненецкий автономный округ;АО «Газэнергобанк»;3252;;;1;1
Ямало-Ненецкий автономный округ;Банк «ВБРР» (АО);3287;;;1;1
Ямало-Ненецкий автономный округ;АО «Россельхозбанк»;3349;;;1;1

Республика Дагестан;Банк ГПБ (АО);354;;;1;1
Республика Дагестан;АО «Почта Банк»;650;;;1;1
Республика Дагестан;Банк ВТБ (ПАО);1000;;;2;2
Республика Дагестан;АО «АЛЬФА-БАНК»;1326;;;2;2
Республика Дагестан;ПАО Сбербанк;1481;;1;45;46
Республика Дагестан;ООО КБ «МВС Банк»;2407;1;;1;2
Республика Дагестан;АО КБ «Пойдём!»;2534;;;7;7
Республика Дагестан;РНКО «ПРОМСВЯЗЬИНВЕСТ» (ООО);2761;1;;;1
Республика Дагестан;КБ «Континенталь» ООО;3184;;;1;1
Республика Дагестан;ПАО «Промсвязьбанк»;3251;;;1;1
Республика Дагестан;АО «Россельхозбанк»;3349;;1;22;23
Республика Дагестан;КБ «РБА» (ООО);3413;;1;;1
Республика Ингушетия;АО «Почта Банк»;650;;;1;1
Республика Ингушетия;ПАО Сбербанк;1481;;1;8;9
Республика Ингушетия;АО «Россельхозбанк»;3349;;1;;1
Кабардино-Балкарская Республика;ООО «ХКФ Банк»;316;;;1;1
Кабардино-Балкарская Республика;АО «Почта Банк»;650;;;1;1
Кабардино-Балкарская Республика;Банк «Нальчик» ООО;695;1;;6;7
Кабардино-Балкарская Республика;Банк ВТБ (ПАО);1000;;;2;2
Кабардино-Балкарская Республика;ПАО Сбербанк;1481;;1;42;43
Кабардино-Балкарская Республика;ПАО Банк «ФК Открытие»;2209;;1;1;2
Кабардино-Балкарская Республика;ПАО «Промсвязьбанк»;3251;;;1;1
Кабардино-Балкарская Республика;АО «Россельхозбанк»;3349;;1;12;13
Карачаево-Черкесская Республика;ООО «ХКФ Банк»;316;;;1;1
Карачаево-Черкесская Республика;АО «Почта Банк»;650;;;1;1
Карачаево-Черкесская Республика;ПАО Ставропольпромстройбанк;1288;;;1;1
Карачаево-Черкесская Республика;ПАО Сбербанк;1481;;1;19;20
Карачаево-Черкесская Республика;ПАО «Промсвязьбанк»;3251;;;2;2
Карачаево-Черкесская Республика;АО «Россельхозбанк»;3349;;;3;3
Республика Северная Осетия - Алания;ООО «ХКФ Банк»;316;;;2;2
Республика Северная Осетия - Алания;ПАО КБ «УБРиР»;429;;;1;1
Республика Северная Осетия - Алания;АО «Почта Банк»;650;;;3;3
Республика Северная Осетия - Алания;ПАО «Совкомбанк»;963;;;1;1
Республика Северная Осетия - Алания;Банк ВТБ (ПАО);1000;;;3;3
Республика Северная Осетия - Алания;ПАО Сбербанк;1481;;1;31;32
Республика Северная Осетия - Алания;ПАО Банк «ФК Открытие»;2209;;;1;1
Республика Северная Осетия - Алания;АО «Банк ФИНАМ»;2799;;;1;1
Республика Северная Осетия - Алания;ПАО «Промсвязьбанк»;3251;;;2;2
Республика Северная Осетия - Алания;АО «Классик Эконом Банк»;3298;1;1;3;5
Республика Северная Осетия - Алания;АО «Россельхозбанк»;3349;;;7;7
Чеченская Республика;АО «Почта Банк»;650;;;2;2
Чеченская Республика;Банк ВТБ (ПАО);1000;;;1;1
Чеченская Республика;АО «Автоградбанк»;1455;;;1;1
Чеченская Республика;ПАО Сбербанк;1481;;1;15;16
Чеченская Республика;ПАО «Промсвязьбанк»;3251;;;4;4
Чеченская Республика;АО «Россельхозбанк»;3349;;1;21;22
Ставропольский край;АО ЮниКредит Банк;1;;1;;1
Ставропольский край;АО «БКС Банк»;101;;;1;1
Ставропольский край;ООО «ХКФ Банк»;316;;;4;4
Ставропольский край;Банк ГПБ (АО);354;;1;6;7
Ставропольский край;ПАО КБ «УБРиР»;429;;;2;2
Ставропольский край;АО «Почта Банк»;650;;;7;7
Ставропольский край;ПАО Банк Синара;705;;;1;1
Ставропольский край;ООО «РУСБС»;779;1;;1;2
Ставропольский край;ПАО «Совкомбанк»;963;;;3;3
Ставропольский край;Банк ВТБ (ПАО);1000;;1;14;15
Ставропольский край;АО «РЕАЛИСТ БАНК»;1067;;;1;1
Ставропольский край;ООО «ФФИН Банк»;1143;;;1;1
Ставропольский край;ПАО Ставропольпромстройбанк;1288;1;;19;20
Ставропольский край;АО «АЛЬФА-БАНК»;1326;;1;10;11
Ставропольский край;ПАО Сбербанк;1481;;1;282;283
Ставропольский край;АКБ «ФОРА-БАНК» (АО);1885;;1;2;3
Ставропольский край;ПАО Банк «ФК Открытие»;2209;;;4;4
Ставропольский край;ПАО КБ «Центр-инвест»;2225;;1;3;4
Ставропольский край;ПАО «МТС-Банк»;2268;;;1;1
Ставропольский край;ПАО РОСБАНК;2272;;;1;1
Ставропольский край;ПАО «БАНК УРАЛСИБ»;2275;;1;2;3
Ставропольский край;АО «Банк Русский Стандарт»;2289;;;2;2
Ставропольский край;КБ «Кубань Кредит» ООО;2518;;;2;2
Ставропольский край;ПАО «АК БАРС» БАНК;2590;;;1;1
Ставропольский край;АО «Банк ФИНАМ»;2799;;;2;2
Ставропольский край;ПАО АКБ «АВАНГАРД»;2879;;;1;1
Ставропольский край;КБ «Континенталь» ООО;3184;1;;;1
